id,title,artist,bpm,camelot,musical_key,beatport_url,beatport_track_id
698558b7c4478bc9a28ca911,Eradite,PIERJ,105,1A,Ab Minor,https://www.beatport.com/track/eradite/17634029,17634029
6985592dc4478bc9a28ca935,Plasma - Ska Ska Remix,"Radiotrance, Ska Ska",124,6A,G Minor,https://www.beatport.com/track/plasma/16044114,16044114
698559c2c4478bc9a28ca953,Peripheral,Shunus,120,8A,A Minor,https://www.beatport.com/track/peripheral/11428769,11428769
69855a1dc4478bc9a28ca966,Dos,thea & schtu,102,10B,D Major,https://www.beatport.com/track/dos/17519389,17519389
69855a98c4478bc9a28ca989,Percusiones - Erhan Yılmaz Remix,"Turu Anasi, Erhan Yılmaz",114,8B,C Major,https://www.beatport.com/track/percusiones/19326637,19326637
6985d7fcc4478bc9a28cac4c,The Underground - Extended Mix,"Alan Dixon, mOat, Tom Diesel",123,7A,D Minor,https://www.beatport.com/track/the-underground/20444511,20444511
6985d868c4478bc9a28cac73,En el Ritmo - Nolek Remix,"Vin Vega, Nolek",125,2A,Eb Minor,https://www.beatport.com/track/en-el-ritmo/19907006,19907006
6985d942c4478bc9a28caca7,Life Is Simple (Move Your Body) [Feat Salomé Das],"Maesic, Marshall Jefferson, Salomé Das",121,2A,Eb Minor,https://www.beatport.com/track/life-is-simple-move-your-body/20128472,20128472
6985d99fc4478bc9a28cacc6,Sahara,Sllash & Doppe,122,12A,Db Minor,https://www.beatport.com/track/sahara/21388546,21388546
6985da1ac4478bc9a28cacf0,Real Dancers,"DJ Chus, Amine K, Riponne",123,4A,F Minor,https://www.beatport.com/track/real-dancers/23007686,23007686
6985da6ac4478bc9a28cad1c,Real Dancers - Alexey Union Remix,"DJ Chus, Amine K, Riponne, Alexey Union",123,7B,F Major,https://www.beatport.com/track/real-dancers/23007689,23007689
6985db14c4478bc9a28cad43,Thriller - Halloween Vocal VIP Edit,"Softmal, LLølita",123,3B,Db Major,https://www.beatport.com/track/thriller/22163212,22163212
6985db6ec4478bc9a28cad61,Shadow Dance,Dabinski,122,8B,C Major,https://www.beatport.com/track/shadow-dance-extended/22733345,22733345
6985dbc1c4478bc9a28cad7e,FIK’IRI,KRISH-KENYA,120,8A,A Minor,https://www.beatport.com/track/fikiri/22820854,22820854
6985dc19c4478bc9a28cada6,Naku - Edit,"Dario D'Attis, Haldo",125,10B,D Major,https://www.beatport.com/track/naku/22681980,22681980
6985dcd7c4478bc9a28cae57,Ebelebe,"Presi On, Spijker, UsAndThem, C-Mart",122,11B,A Major,https://www.beatport.com/track/ebelebe/22357232,22357232
6985dd5fc4478bc9a28cae83,Promiscuous - Extended Mix,"Softmal, LLølita, Cris Hoefling",121,3A,Bb Minor,https://www.beatport.com/track/promiscuous/19219138,19219138
6985dda9c4478bc9a28cae9f,Break From It,Anton Khabbaz,121,12A,Db Minor,https://www.beatport.com/track/break-from-it/22479890,22479890
6985de28c4478bc9a28caf03,Release Yourself,Merzzy,120,8A,A Minor,https://www.beatport.com/track/release-yourself/22809057,22809057
6985de91c4478bc9a28caf32,Liyamemeza,"Whiteout, MANU (UK), Lizwi",124,2A,Eb Minor,https://www.beatport.com/track/liyamemeza/22794147,22794147
6985df0ec4478bc9a28caf5a,Time Is Now,"Clemente, Pieces Of Life",120,6A,G Minor,https://www.beatport.com/track/time-is-now/22683631,22683631
6985df70c4478bc9a28caf78,Time - Extended,Tony Finger,122,12B,E Major,https://www.beatport.com/track/time/22390630,22390630
6985dfd7c4478bc9a28cafab,All Your Friends - Original,"Oktave, PÆDE, CVALM",121,2A,Eb Minor,https://www.beatport.com/track/all-your-friends/21925395,21925395
6985e046c4478bc9a28cafeb,Tequila y Limon - Club Mix,"JOHN ELLE, Elilluminari, KALMA, Rubens Vibes",124,4B,Ab Major,https://www.beatport.com/track/tequila-y-limon/20813056,20813056
6985e1dfc4478bc9a28cb148,Give It Up,"The Good Men, THEMBA, Khenya, Chocolate Puma",124,11A,Gb Minor,https://www.beatport.com/track/give-it-up/22882414,22882414
6985e27fc4478bc9a28cb16f,Right Now,"BEBO (EG), try-ky",120,12B,E Major,https://www.beatport.com/track/right-now/22785289,22785289
6985e2e6c4478bc9a28cb1a3,Yelela - Extended Mix,"Tayllor, RBØR, Kawtar Sadik",122,8A,A Minor,https://www.beatport.com/track/yelela/22789605,22789605
6985e33ac4478bc9a28cb1be,Beniras,Vanetty,123,5B,Eb Major,https://www.beatport.com/track/beniras/20547148,20547148
6985e3b0c4478bc9a28cb1db,Dance with Me,Jordan John,122,2B,Gb Major,https://www.beatport.com/track/dance-with-me/22441404,22441404
6985e414c4478bc9a28cb1f8,Big Girl,SHADU,123,10B,D Major,https://www.beatport.com/track/big-girl/22301420,22301420
6985e463c4478bc9a28cb220,Let It Drop Now,"Metty, BeatItPunk",123,9B,G Major,https://www.beatport.com/track/let-it-drop-now/22893497,22893497
6985e51fc4478bc9a28cb254,Campanera,"MËSTIZA, Faul & Wad, Diana Navarro",125,4B,Ab Major,https://www.beatport.com/track/campanera/22360201,22360201
6985e7a1c4478bc9a28cb504,Cruel World,"Ver-Dikt, Andy Dav",122,3B,Db Major,https://www.beatport.com/track/cruel-world/22693660,22693660
6985e894c4478bc9a28cb522,Funi Mali - Radio Edit,HMR(kz),122,4B,Ab Major,https://www.beatport.com/track/funi-mali/20212543,20212543
6985ea0ec4478bc9a28cb5e7,Maraman,"AFRONOM, Migüel",125,9B,G Major,https://www.beatport.com/track/maraman/20280524,20280524
6985ea74c4478bc9a28cb61b,Panga,"BDT (KZ), SB (KZ), AFROKHIN",123,11B,A Major,https://www.beatport.com/track/panga/20191460,20191460
6985ead2c4478bc9a28cb64b,Block Party - Baron Extended Remix,"Africanism, DJ Gregory, Baron (FR)",125,10B,D Major,https://www.beatport.com/track/block-party/20283244,20283244
6985eb2bc4478bc9a28cb675,Jamaican (Bam Bam),"HUGEL, SOLTO (FR)",122,11B,A Major,https://www.beatport.com/track/jamaican-bam-bam/22357262,22357262
6985eb91c4478bc9a28cb695,Free (You Got To Live) - Extended Mix,"HUGEL, Ultra Naté",123,4A,F Minor,https://www.beatport.com/track/free-you-got-to-live/22366666,22366666
6985ec49c4478bc9a28cb6b3,Tempestad,Yamil,120,12B,E Major,https://www.beatport.com/track/tempestad/22841150,22841150
6985eccac4478bc9a28cb716,Hustler,"AWEN, D4NYO, Daniel Rateuke",123,12B,E Major,https://www.beatport.com/track/hustler/22095799,22095799
6985ed30c4478bc9a28cb741,Beat Up The Drum,"Melé, Karen Nyame KG",124,2A,Eb Minor,https://www.beatport.com/track/beat-up-the-drum/20543028,20543028
6985edc2c4478bc9a28cb77e,Caje - Extended Mix,"HUGEL, Niconé, Sascha Braemer, Tony Romera, Mydoz",124,4A,F Minor,https://www.beatport.com/track/caje-feat-mydoz/21357374,21357374
6985ee18c4478bc9a28cb7a6,You & Me - Extended Mix,"MSHU, Ben Westbeech",122,2A,Eb Minor,https://www.beatport.com/track/you-me/20951225,20951225
6985ef09c4478bc9a28cb8ca,She Asked Me To Dance - Extended Mix,"Arodes, Fahlberg",120,7A,D Minor,https://www.beatport.com/track/she-asked-me-to-dance/19704855,19704855
6985ef6fc4478bc9a28cb8e4,Baiana - Radio Edit,Space Motion,122,10B,D Major,https://www.beatport.com/track/baiana/18613576,18613576
6985f013c4478bc9a28cb90c,Ya Rayt - Afro House Mix,"DJ RABIH, Ethno Electronica",120,5A,C Minor,https://www.beatport.com/track/ya-rayt/22872112,22872112
6985f074c4478bc9a28cb932,Maasai Mara,"Dj FKR, Ethno Electronica",120,9A,E Minor,https://www.beatport.com/track/maasai-mara/22868007,22868007
6985f0d5c4478bc9a28cb953,Savanna,"White Flamingo, Ethno Electronica",122,8B,C Major,https://www.beatport.com/track/savanna/22872113,22872113
6985f144c4478bc9a28cb979,Blackbird,"Elias Fassos, RisK (Gr)",120,1A,Ab Minor,https://www.beatport.com/track/blackbird/22872114,22872114
6985f1afc4478bc9a28cb993,Monkey Biz,Heavy Pins,123,7B,F Major,https://www.beatport.com/track/monkey-biz/21920827,21920827
6985f224c4478bc9a28cb9bc,We Move (Siyathandaza),"Robin M, Robin Michelangelo",120,12A,Db Minor,https://www.beatport.com/track/we-move-siyathandaza-original-mix/22480466,22480466
6985f280c4478bc9a28cb9d6,Halssnoer,Thage,123,7A,D Minor,https://www.beatport.com/track/halssnoer/16397126,16397126
6985f2f1c4478bc9a28cb9ee,The Flow,Heavy Pins,122,7B,F Major,https://www.beatport.com/track/the-flow/20379473,20379473
6985f401c4478bc9a28cba3b,Fire Fire,"Shimza, AR/CO, Kasango",125,6A,G Minor,https://www.beatport.com/track/fire-fire/20614372,20614372
6985f465c4478bc9a28cba62,Lost - Extended Mix,"Softmal, Dyve, Cris Hoefling",123,6B,Bb Major,https://www.beatport.com/track/lost/19890901,19890901
6985f4c4c4478bc9a28cba83,PYHU (Put Your Hands Up) - Extended Mix,"HUGEL, Kurd Maverick",123,5B,Eb Major,https://www.beatport.com/track/pyhu-put-your-hands-up/20969830,20969830
6985f52dc4478bc9a28cbaa8,Pha Na Pha,"Âme, Busiswa",125,9A,E Minor,https://www.beatport.com/track/pha-na-pha/22317509,22317509
6985f58ec4478bc9a28cbacc,Joburg - Markem Remix,"Hatiras, Markem",126,8A,A Minor,https://www.beatport.com/track/joburg/20182748,20182748
6985f5e7c4478bc9a28cbae7,Cult Of Snap,Roberto Tropea,123,11B,A Major,https://www.beatport.com/track/cult-of-snap/22502943,22502943
6985f63cc4478bc9a28cbb11,Arriba Abajo,"Sllash & Doppe, Aaron Sevilla, Juany Bravo",123,4B,Ab Major,https://www.beatport.com/track/arriba-abajo/22711029,22711029
6985f6a3c4478bc9a28cbb30,Remember Me - Extended Mix,Marasi,124,9B,G Major,https://www.beatport.com/track/remember-me/22804148,22804148
6985f6edc4478bc9a28cbb63,Sweet Love - MARYO Remix,"Andor Gabriel, Alex Twin, Maryo",124,8A,A Minor,https://www.beatport.com/track/sweet-love/22880951,22880951
6985f74ac4478bc9a28cbb8d,Mine To Keep,"Simone Glad, ÜDORĀ",123,2A,Eb Minor,https://www.beatport.com/track/mine-to-keep/22895986,22895986
6985fa7cc4478bc9a28cbc5d,Life,"Joezi, Louis Bongo",122,7B,F Major,https://www.beatport.com/track/life/22501933,22501933
6985fafec4478bc9a28cbc8d,Palco - Alok & Watzgood Remix,"Gilberto Gil, Alok, Watzgood",122,12A,Db Minor,https://www.beatport.com/track/palco/23029676,23029676
6985fb59c4478bc9a28cbcbd,DXB,"AFRONOM, Dos Rios, Toko Maýo",122,5B,Eb Major,https://www.beatport.com/track/dxb/22667563,22667563
6985fbc2c4478bc9a28cbcd8,Feeling Good - Extended Mix,Danny Slim,122,6A,G Minor,https://www.beatport.com/track/feeling-good/22880082,22880082
6985fc1ec4478bc9a28cbcf1,Can't Touch This,Vidojean X Oliver Loenn,123,5B,Eb Major,https://www.beatport.com/track/cant-touch-this/22793628,22793628
6985fc7cc4478bc9a28cbd1f,Bedouin,"Aaron Sevilla, Daniel Matheus, Alba Dreid",124,9B,G Major,https://www.beatport.com/track/bedouin/22665059,22665059
6985fcd0c4478bc9a28cbd7f,Day Dreamers,Homeboyz,120,4B,Ab Major,https://www.beatport.com/track/day-dreamers/22768152,22768152
6985fd4dc4478bc9a28cbd9c,Whispers,Deco (BE),120,12A,Db Minor,https://www.beatport.com/track/whispers/22808733,22808733
6985fdcfc4478bc9a28cbdee,Loosen Up - BENJAMIN BLUES Remix,"HUGEL, Dawty, Preston Harris, BENJAMIN BLUES",122,6A,G Minor,https://www.beatport.com/track/loosen-up/22897522,22897522
6985fe35c4478bc9a28cbe15,Amohana,"La Santa Music, Craig Leo",124,5B,Eb Major,https://www.beatport.com/track/amohana/22895509,22895509
69860011c4478bc9a28cbee1,Coco Loco,"Eran Hersh, Tekkman, Juany Bravo",123,11A,Gb Minor,https://www.beatport.com/track/coco-loco/21876090,21876090
69860077c4478bc9a28cbf12,Space,"StaShe, Rudy Julius, Pariah ZA",122,5A,C Minor,https://www.beatport.com/track/space/22895989,22895989
69860129c4478bc9a28cbf38,Isintu,"Gil Bokobza, Toshi",122,10B,D Major,https://www.beatport.com/track/isintu/20466397,20466397
6986018bc4478bc9a28cbf68,Kiveti - Meith Remix,"Native P., Nes Mburu, Meith",120,3A,Bb Minor,https://www.beatport.com/track/kiveti/21023621,21023621
698601e6c4478bc9a28cbf8e,111,"Ape Drums, JAMIIE",120,8B,C Major,https://www.beatport.com/track/111/20780011,20780011
69860238c4478bc9a28cbfc8,Love Language - Kususa Remix,"Meith, Biggi da vine, S.A.N.E, Kususa",120,1B,B Major,https://www.beatport.com/track/love-language/21473455,21473455
69860286c4478bc9a28cbfe4,No Title Yet,Meera (NO),122,7B,F Major,https://www.beatport.com/track/no-title-yet/19923496,19923496
69860373c4478bc9a28cc00c,Me Gusta,"Mike Tejeda, Macias",123,2B,Gb Major,https://www.beatport.com/track/me-gusta/22653710,22653710
69860601c4478bc9a28cc030,TMS - Extended Mix,"Andor Gabriel, Chris Setfree",120,11B,A Major,https://www.beatport.com/track/tms/22995571,22995571
69860673c4478bc9a28cc05b,Takadza,"RBØR, Rafäl, Mavhungu",123,3B,Db Major,https://www.beatport.com/track/takadza-feat-mavhungu/22227254,22227254
698607dac4478bc9a28cc245,Stay Low Key,"Andor Gabriel, Monta (TN), KRIVDA",122,9B,G Major,https://www.beatport.com/track/stay-low-key/20635613,20635613
69860832c4478bc9a28cc25f,Luz De La Luna,Sllash & Doppe,124,11B,A Major,https://www.beatport.com/track/luz-de-la-luna/22785189,22785189
69860893c4478bc9a28cc28d,Can't Break A Heart (feat. Lynn),"Joezi, ASHER SWISSA, Lynn",122,8A,A Minor,https://www.beatport.com/track/cant-break-a-heart-feat-lynn-extended-mix/22396753,22396753
6986092ac4478bc9a28cc2bd,Quimbara - Radio Edit,"Claudia León, ARKAD3, Alba Dreid",124,12B,E Major,https://www.beatport.com/track/quimbara/21443479,21443479
6986098fc4478bc9a28cc2de,Pull Up,"HUGEL, Mydoz",122,9A,E Minor,https://www.beatport.com/track/pull-up/22501994,22501994
69860a00c4478bc9a28cc30f,House Is Forever,"Nautik, Roland Clark, 96 Vibe",123,7A,D Minor,https://www.beatport.com/track/house-is-forever/22443231,22443231
69860a99c4478bc9a28cc349,Tipsy,Berin,120,11B,A Major,https://www.beatport.com/track/tipsy/22897069,22897069
69860af2c4478bc9a28cc37e,Reborn - Radio Edit,"Berin, Badrops, Wrigley, NOTHANKYOU",122,9B,G Major,https://www.beatport.com/track/reborn/21935156,21935156
69860b4ec4478bc9a28cc3a5,Animal,"Sistek, Tom & Collins",123,3B,Db Major,https://www.beatport.com/track/animal/21604044,21604044
69860bc1c4478bc9a28cc3df,Closure,"Andrea Oliva, Grigoré, Serve Cold, Ninae",120,11A,Gb Minor,https://www.beatport.com/track/closure/22736149,22736149
69860cb1c4478bc9a28cc4b9,Lady (Hear Me Tonight) - Remix,"Modjo, Sparrow & Barbossa, koshi, Daymaan, Sparrow (CH)",120,3A,Bb Minor,https://www.beatport.com/track/lady-hear-me-tonight-remix/21628116,21628116
69860d2fc4478bc9a28cc4da,Inhliziyo - Extended Mix,Ahmet Kilic,124,8A,A Minor,https://www.beatport.com/track/inhliziyo/20256402,20256402
69860d78c4478bc9a28cc502,I Follow Rivers - Extended Mix,"Sean Finn, Play!On",125,7A,D Minor,https://www.beatport.com/track/i-follow-rivers/22136795,22136795
69860dc9c4478bc9a28cc520,Verano En NY,Toman,126,9B,G Major,https://www.beatport.com/track/verano-en-ny/20564331,20564331
69860e1cc4478bc9a28cc544,Gypsy,"Andres Matheus, Aaron Sevilla",122,7B,F Major,https://www.beatport.com/track/gypsy/21965333,21965333
69860e7ac4478bc9a28cc595,Ay Como Hago - Nomis (Fr) & Ravens Remix,"Gianni Romano, Emanuele Esposito, Anlly Marín, Yimalá, Nomis (FR), RAVENS",124,10A,B Minor,https://www.beatport.com/track/ay-como-hago/22010523,22010523
69860ed3c4478bc9a28cc5b4,Gitano,NODUS,122,5B,Eb Major,https://www.beatport.com/track/gitano/20802238,20802238
69860f52c4478bc9a28cc5ee,Andalusian Pulse,"Gotlucky, Temazkal, Henry Chris, NUVORA",123,3A,Bb Minor,https://www.beatport.com/track/andalusian-pulse/22672253,22672253
69860fcec4478bc9a28cc60e,Mad Thing - Extended Mix,Maxvei,125,9A,E Minor,https://www.beatport.com/track/mad-thing/22464731,22464731
6986102dc4478bc9a28cc671,4 P4redes,Hernandez.D,125,6A,G Minor,https://www.beatport.com/track/4-p4redes/21633091,21633091
6986d5da9546248bbba9e77a,Natur - Just Emma Remix,"Alejandro Castelli, Just Emma",114,9A,E Minor,https://www.beatport.com/track/natur-feat-nu/7541949https://www.beatport.com/track/natur-feat-nu/7541949,7541949
6986d6959546248bbba9e82e,Surdo,"Djolee, Gespona",123,8B,C Major,https://www.beatport.com/track/surdo/19159088,19159088
6986d73c9546248bbba9e89e,Velvet,flieder,135,12A,Db Minor,https://www.beatport.com/track/flieder/21382288,21382288
6986d8779546248bbba9e944,Innerchild,K2W0,116,7B,F Major,https://www.beatport.com/track/innerchild-feat-soph/16923453,16923453
6986d8cb9546248bbba9e997,Arbol,Katabtu,111,6A,G Minor,https://www.beatport.com/track/arbol/18408346,18408346
6986d91b9546248bbba9e9ca,Keep Rollin,Luca Musto,113,1B,B Major,https://www.beatport.com/track/keep-rollin/14832808,14832808
6986d9699546248bbba9ea1a,Mijatner,Moon's Voyager,95,4A,F Minor,https://www.beatport.com/track/mijatner/18399061,18399061
6986d9b19546248bbba9ea4d,Gone Tomorrow,Omeria,121,11A,Gb Minor,https://www.beatport.com/track/gone-tomorrow/18092808,18092808
6986da359546248bbba9ea9b,Vibrations,Shunus,122,2A,D# Minor,https://www.beatport.com/track/vibrations/11428772,11428772
6986dac49546248bbba9eb05,Flavia - Dandara Remix,"Tom Nikso, Dandara",116,10B,D Major,https://www.beatport.com/track/flavia/15883703,15883703
6986db6b9546248bbba9eb90,Locomotiva,Dr Parnassus,105,4B,Ab Major,https://www.beatport.com/track/locomotiva/17294226,17294226
6986dbd29546248bbba9ebe3,Gravitino,Faul & Spaeth,110,10B,D Major,https://www.beatport.com/track/gravitino/19270892,19270892
6986dc8d9546248bbba9ec4f,Transition,Harmon,118,8A,A Minor,https://www.beatport.com/track/transition/18954383,18954383
6986dcfb9546248bbba9ec9d,Fritz Habecker - 2024 Remaster,Iorie,123,3A,Bb Minor,https://www.beatport.com/track/fritz-habecker/22749004,22749004
6986dd789546248bbba9eceb,Given,K2W0,110,10A,B Minor,https://www.beatport.com/track/given/16923451,16923451
6986ddca9546248bbba9ed26,Magdalena,Kerala Dust,123,7A,D Minor,https://www.beatport.com/track/magdalena/19696260,19696260
6986de109546248bbba9ed58,Kasetnoc,Moon's Voyager,110,6B,Bb Major,https://www.beatport.com/track/kasetnoc/17777143,17777143
6986de629546248bbba9edbd,In The Dark - Luca Saporito Remix,"Nick Warren, Landikhan, IV-IN, Luca Saporito",124,11B,A Major,https://www.beatport.com/track/in-the-dark/18887770,18887770
6986deac9546248bbba9edf4,Floss,Nährwerk,107,8B,C Major,https://www.beatport.com/track/floss/17780579,17780579
6986df279546248bbba9ee50,Thread,"PIERJ, Carola Castaldo",86,9A,E Minor,https://www.beatport.com/track/thread/17032770,17032770
6986dfe69546248bbba9eedb,Mosaik,Harmon,117,11B,A Major,https://www.beatport.com/track/mosaik/18954382,18954382
6986e08a9546248bbba9ef59,Ala K'in (feat. Matuli),"Just Emma, Kyong Sono, Matuli",120,7B,F Major,https://www.beatport.com/track/ala-kin-feat-matuli/17753521,17753521
6986e1219546248bbba9efb2,Tammurriata Nera,KÖNI,116,6A,G Minor,https://www.beatport.com/track/tammurriata-nera/15932769,15932769
6986e1999546248bbba9f017,It's You - Just Emma Remix,"Of Norway, Lois, Just Emma",120,6A,G Minor,https://www.beatport.com/track/its-you/6794423,6794423
6986e1ef9546248bbba9f070,Jardin,Margee,98,9B,G Major,https://www.beatport.com/track/jardin/15604168,15604168
6986e2359546248bbba9f0a5,Me and the Butterflies (Intro),Moon's Voyager,105,10A,B Minor,https://www.beatport.com/track/me-and-the-butterflies-intro/18399060,18399060
6986e2a99546248bbba9f0f3,El Bala,Omeria,124,6A,G Minor,https://www.beatport.com/track/el-bala/20109857,20109857
6986e2e89546248bbba9f135,Vibrations - Urmet K Remix,"Shunus, Urmet K",122,5B,D# Major,https://www.beatport.com/track/vibrations/11428773,11428773
6986e33e9546248bbba9f169,Vluchten,Tijn Driessen,88,3A,Bb Minor,https://www.beatport.com/track/vluchten/15100390,15100390
6986e38a9546248bbba9f1bf,Transmission,Yør Kultura,117,6B,Bb Major,https://www.beatport.com/track/transmission/13610632,13610632
6986e48a9546248bbba9f272,Darkside,"Zoe Reijue, KataHaifisch",112,4A,F Minor,https://www.beatport.com/track/darkside/17462931,17462931
6986e5439546248bbba9f2f6,Voyageur - Rowee Lunar Remix,"UNDERHER, Just Emma, Hansom Ēli, Rowee",118,6A,G Minor,https://www.beatport.com/track/voyageur/14524730,14524730
6986e5959546248bbba9f343,Into Your Tribe - Hicky & Kalo Remix,"Guy Laliberté, Soul Of Zoo, The Frog Collective, Hicky & Kalo",123,2B,Gb Major,https://www.beatport.com/track/into-your-tribe/17353940,17353940
6986e5e09546248bbba9f395,Knockin',Shunus,121,7A,D Minor,https://www.beatport.com/track/knockin/11428770,11428770
6986e62f9546248bbba9f3cd,Tumbaco,Sebastian Wasner,109,4A,F Minor,https://www.beatport.com/track/tumbaco/19270888,19270888
6986e6ac9546248bbba9f41f,Waiting Ashes,Erhan Yılmaz,110,1B,B Major,https://www.beatport.com/track/waiting-ashes/20645784,20645784
6986e6f59546248bbba9f456,Comping Strategies,Harmon,117,8A,A Minor,https://www.beatport.com/track/comping-strategies/18954384,18954384
6986e7569546248bbba9f4af,Someone To Take Me Home - Christopher Schwarzwalder Remix,"Madmotormiquel, Christopher Schwarzwälder",120,10A,B Minor,https://www.beatport.com/track/someone-to-take-me-home/13400293,13400293
6986e7b69546248bbba9f506,Helwa,Michael Simon,120,12B,E Major,https://www.beatport.com/track/helwa/18570618,18570618
6986e8079546248bbba9f53f,Silencio - PIERJ Remix,"Pulli & Chomba, PIERJ",107,7A,D Minor,https://www.beatport.com/track/silencio/16340173,16340173
6986e8ad9546248bbba9f5cf,Tell Me What You Want,Abuk,120,4A,F Minor,https://www.beatport.com/track/tell-me-what-you-want/19159086,19159086
6986e9229546248bbba9f630,0.19,"Evans, Shawni",91,6A,G Minor,https://www.beatport.com/track/019/7641809,7641809
6986ea459546248bbba9f6c8,We All Wanted,"Jackson Swaby, Omeria",121,12A,Db Minor,https://www.beatport.com/track/we-all-wanted/18950930,18950930
6986eab99546248bbba9f721,Clicks Ahead,Juanma Salinas,105,10A,B Minor,https://www.beatport.com/track/clicks-ahead/19593885,19593885
6986eb1b9546248bbba9f777,Nevamora,_Nueva_,105,8B,C Major,https://www.beatport.com/track/nevamora/19601735,19601735
6986eb649546248bbba9f7b6,El Silencio - Sabda Remix,"Pulli & Chomba, Sabda",198,7A,D Minor,https://www.beatport.com/track/el-silencio/16340175,16340175
6986ebb29546248bbba9f805,Ojo,Savu,108,4A,F Minor,https://www.beatport.com/track/ojo/15928579,15928579
6986ebf69546248bbba9f83d,Dos - Sydka Remix,"thea & schtu, Sydka",108,10B,D Major,https://www.beatport.com/track/dos/17519390,17519390
6986ec3a9546248bbba9f871,Kiemen,Tijn Driessen,115,7A,D Minor,https://www.beatport.com/track/kiemen/19222022,19222022
6986ec8a9546248bbba9f8a7,Old Age,Tom Nikso,116,12B,E Major,https://www.beatport.com/track/old-age/15883689,15883689
6986edd89546248bbba9f9a2,Carry Me Home,"Cem Gemalmaz, Omeria",118,7A,D Minor,https://www.beatport.com/track/carry-me-home/19578644,19578644
6986ee369546248bbba9f9dc,Tranquila - Luca Saporito Remix,"CIOZ, Luca Saporito",123,10B,D Major,https://www.beatport.com/track/tranquila/19369219,19369219
6986ee9f9546248bbba9fa33,Peaceful Unreality,Dad of the Year,104,4A,F Minor,https://www.beatport.com/track/peaceful-unreality/19601737,19601737
6986eee79546248bbba9fa66,Rixdorf 03am,flieder,118,8A,A Minor,https://www.beatport.com/track/rixdorf-03am/19696191,19696191
6986ef3a9546248bbba9fac4,Harmonic Dreams,"Malik Faquir, Pierre Johnson",115,9A,E Minor,https://www.beatport.com/track/harmonic-dreams/19696265,19696265
6986ef819546248bbba9faf8,Saliba,Michael Simon,122,11B,A Major,https://www.beatport.com/track/saliba/18570616,18570616
6986efbf9546248bbba9fb3e,Kotyledo - MIICHII Remix,"Mio & His Flute, MIICHII",120,6B,Bb Major,https://www.beatport.com/track/kotyledo/10210738,10210738
6986f0029546248bbba9fb72,Wortels,Tijn Driessen,126,11A,Gb Minor,https://www.beatport.com/track/wortels/19222026,19222026
6986f0519546248bbba9fbba,"No Return, No Escape - Mcfly (Mx) Afroterror Remix","UNDERHER, Just Emma, Gokan, Mcfly (MX)",116,10A,B Minor,https://www.beatport.com/track/no-return-no-escape/14524735,14524735
6986f0a49546248bbba9fc1b,Giyan - Jonas Fasching Remix,"Zentralmuster, Jonas Fasching",110,9B,G Major,https://www.beatport.com/track/giyan/19460593,19460593
6986f2a89546248bbba9fd29,Uncertain Dawn,Alvaro Suarez,118,12B,E Major,https://www.beatport.com/track/uncertain-dawn/16771135,16771135
6986f2fb9546248bbba9fd77,Canijillo,Antaares,108,10A,B Minor,https://www.beatport.com/track/canijillo/19212496,19212496
6986f3529546248bbba9fdaf,This and That,Cereus,105,9B,G Major,https://www.beatport.com/track/this-and-that/19270881,19270881
6986f3a49546248bbba9fe04,Home Again,Dandara,122,9B,G Major,https://www.beatport.com/track/home-again/16721147,16721147
6986f3ec9546248bbba9fe42,Niemegk - bawab & Sydka Remix,"Deep Ändi, bawab, Sydka",116,10B,D Major,https://www.beatport.com/track/niemegk/18658928,18658928
6986f43d9546248bbba9fe77,Hojas,Katabtu,116,4A,F Minor,https://www.beatport.com/track/hojas/18408344,18408344
6986f47f9546248bbba9feb4,Do You Really Wanna Know - Apaj Remix,"Moon's Voyager, apaj",106,3A,Bb Minor,https://www.beatport.com/track/do-you-really-wanna-know/18399065,18399065
6986f4c39546248bbba9ff06,The Last Bisous,Revision,100,7A,D Minor,https://www.beatport.com/track/the-last-bisous/14455498,14455498
6986f50a9546248bbba9ff49,Pink & Orange Sky - Just Emma Remix,"Satori, Miou Amadée, Just Emma",120,4A,F Minor,https://www.beatport.com/track/pink-orange-sky-feat-miou-amade/7386441,7386441
6986f57b9546248bbba9ff9f,Benigne,Upercent,124,4B,Ab Major,https://www.beatport.com/track/benigne/18996566,18996566
6986f6529546248bbbaa0029,Natur,Alejandro Castelli,96,3A,Bb Minor,https://www.beatport.com/track/natur-feat-nu/7541946,7541946
6986f6a09546248bbbaa0061,Nashira,David Devanagari,115,7A,D Minor,https://www.beatport.com/track/nashira/17430218,17430218
6986f7129546248bbbaa00b3,Fifteen Seconds,Erhan Yılmaz,112,5A,C Minor,https://www.beatport.com/track/fifteen-seconds/18116876,18116876
6986f88e9546248bbbaa01e3,Anpuit Ser,Moon's Voyager,120,7A,D Minor,https://www.beatport.com/track/anpuit-ser/19389091,19389091
6986f8e39546248bbbaa021a,Patience,Ninze,112,9A,E Minor,https://www.beatport.com/track/patience/18760103,18760103
6986f9379546248bbbaa0253,Eradite - Dr Parnassus Remix,"PIERJ, Dr Parnassus",108,1A,Ab Minor,https://www.beatport.com/track/eradite/17634019,17634019
6986f98d9546248bbbaa02b6,Compulaire - El Mundo Remix,"Satori, OAK, El Mundo",116,7A,D Minor,https://www.beatport.com/track/compulaire-feat-oak/7386440,7386440
