song_id,filename,musical_key,bpm,camelot,energy
6988aa6a9546248bbbaa6957,6988aa6a9546248bbbaa6957.mp3,A# Major,121.0,6B,
6988ab249546248bbbaa69fb,6988ab249546248bbbaa69fb.mp3,E Minor,113.0,9A,
6988ac149546248bbbaa6ade,6988ac149546248bbbaa6ade.mp3,G Minor,120.0,6A,
6988acd79546248bbbaa6b76,6988acd79546248bbbaa6b76.mp3,D# Major,124.0,5B,
6988ad259546248bbbaa6bc9,6988ad259546248bbbaa6bc9.mp3,B Minor,118.0,10A,
6988af0d9546248bbbaa6d87,6988af0d9546248bbbaa6d87.mp3,C Major,122.0,8B,
6988af669546248bbbaa6dd9,6988af669546248bbbaa6dd9.mp3,D# Minor,91.0,2A,
6988affc9546248bbbaa6e3e,6988affc9546248bbbaa6e3e.mp3,A Major,122.0,11B,
6988b04d9546248bbbaa6e8f,6988b04d9546248bbbaa6e8f.mp3,G Major,108.0,9B,
6988b2229546248bbbaa6fc4,6988b2229546248bbbaa6fc4.mp3,D Minor,122.0,7A,
6988b3039546248bbbaa707c,6988b3039546248bbbaa707c.mp3,A Major,107.0,11B,
6988b39f9546248bbbaa70ce,6988b39f9546248bbbaa70ce.mp3,F# Major,107.0,2B,
6988b4409546248bbbaa71ba,6988b4409546248bbbaa71ba.mp3,D Major,122.0,10B,
6988b54a9546248bbbaa7256,6988b54a9546248bbbaa7256.mp3,A# Major,108.0,6B,
6988b65e9546248bbbaa732d,6988b65e9546248bbbaa732d.mp3,F Major,119.0,7B,
6988b6e59546248bbbaa73a0,6988b6e59546248bbbaa73a0.mp3,G Major,121.0,9B,
6988b7309546248bbbaa73f0,6988b7309546248bbbaa73f0.mp3,C# Major,119.0,3B,
6988b7999546248bbbaa7440,6988b7999546248bbbaa7440.mp3,D# Minor,125.0,2A,
6988b7e59546248bbbaa7494,6988b7e59546248bbbaa7494.mp3,E Major,116.0,12B,
6988e6829546248bbbaa7bdc,6988e6829546248bbbaa7bdc.mp3,G Minor,119.0,6A,
6988e7a59546248bbbaa7cad,6988e7a59546248bbbaa7cad.mp3,F# Minor,125.0,11A,
6988e80f9546248bbbaa7cfd,6988e80f9546248bbbaa7cfd.mp3,A Major,123.0,11B,
6988e9339546248bbbaa7e09,6988e9339546248bbbaa7e09.mp3,F# Major,124.0,2B,
6988e9a89546248bbbaa7e76,6988e9a89546248bbbaa7e76.mp3,F Minor,125.0,4A,
6988eacf9546248bbbaa7f86,6988eacf9546248bbbaa7f86.mp3,C# Major,122.0,3B,
6988ebe19546248bbbaa8046,6988ebe19546248bbbaa8046.mp3,G Major,122.0,9B,
6988ec3b9546248bbbaa8096,6988ec3b9546248bbbaa8096.mp3,G# Major,125.0,4B,
6988f02f9546248bbbaa8298,6988f02f9546248bbbaa8298.mp3,F# Minor,122.0,11A,
6988f0809546248bbbaa82e2,6988f0809546248bbbaa82e2.mp3,G Minor,122.0,6A,
6988f0ca9546248bbbaa8313,6988f0ca9546248bbbaa8313.mp3,C# Minor,124.0,12A,
6988f2889546248bbbaa843b,6988f2889546248bbbaa843b.mp3,F# Major,124.0,2B,
6988f3239546248bbbaa8495,6988f3239546248bbbaa8495.mp3,G Major,123.0,9B,
6988f3e09546248bbbaa851e,6988f3e09546248bbbaa851e.mp3,D# Major,89.0,5B,
6988f49c9546248bbbaa85c5,6988f49c9546248bbbaa85c5.mp3,D Major,122.0,10B,
6988f5859546248bbbaa8647,6988f5859546248bbbaa8647.mp3,C Major,115.0,8B,
6988f74a9546248bbbaa8926,6988f74a9546248bbbaa8926.mp3,A Minor,123.0,8A,
6988f7b99546248bbbaa8996,6988f7b99546248bbbaa8996.mp3,D Major,123.0,10B,
6988f8059546248bbbaa89d5,6988f8059546248bbbaa89d5.mp3,F# Major,110.0,2B,
6988f8ae9546248bbbaa8a4b,6988f8ae9546248bbbaa8a4b.mp3,F Minor,99.0,4A,
6988f9cf9546248bbbaa8b66,6988f9cf9546248bbbaa8b66.mp3,F Major,120.0,7B,
6988fa239546248bbbaa8ba2,6988fa239546248bbbaa8ba2.mp3,D Major,120.0,10B,
6988faec9546248bbbaa8c4c,6988faec9546248bbbaa8c4c.mp3,G# Minor,110.0,1A,
6988fb7d9546248bbbaa8cab,6988fb7d9546248bbbaa8cab.mp3,F Major,124.0,7B,
6988fc649546248bbbaa8d62,6988fc649546248bbbaa8d62.mp3,E Minor,124.0,9A,
6988fd159546248bbbaa8e00,6988fd159546248bbbaa8e00.mp3,F Minor,125.0,4A,
6988fd659546248bbbaa8e61,6988fd659546248bbbaa8e61.mp3,C Minor,120.0,5A,
6988fe6a9546248bbbaa8f22,6988fe6a9546248bbbaa8f22.mp3,A# Minor,122.0,3A,
698900b99546248bbbaa916f,698900b99546248bbbaa916f.mp3,A# Minor,122.0,3A,
6989012f9546248bbbaa91bd,6989012f9546248bbbaa91bd.mp3,C Minor,123.0,5A,
698902499546248bbbaa928f,698902499546248bbbaa928f.mp3,C Minor,122.0,5A,
698902979546248bbbaa92c7,698902979546248bbbaa92c7.mp3,F Major,124.0,7B,
698903119546248bbbaa9320,698903119546248bbbaa9320.mp3,C# Major,123.0,3B,
698903789546248bbbaa937b,698903789546248bbbaa937b.mp3,E Minor,127.0,9A,
698906359546248bbbaa9587,698906359546248bbbaa9587.mp3,F# Minor,124.0,11A,
698906839546248bbbaa95b6,698906839546248bbbaa95b6.mp3,A Major,125.0,11B,
698906d29546248bbbaa95eb,698906d29546248bbbaa95eb.mp3,G Minor,124.0,6A,
698907369546248bbbaa963e,698907369546248bbbaa963e.mp3,A Minor,128.0,8A,
698907849546248bbbaa9688,698907849546248bbbaa9688.mp3,E Major,123.0,12B,
698909329546248bbbaa97fc,698909329546248bbbaa97fc.mp3,G Major,124.0,9B,
6989097a9546248bbbaa9850,6989097a9546248bbbaa9850.mp3,C Minor,127.0,5A,
69890ae49546248bbbaa995b,69890ae49546248bbbaa995b.mp3,C Major,123.0,8B,
6989e6629546248bbbaab06c,6989e6629546248bbbaab06c.mp3,E Minor,130.0,9A,
6989e6fd9546248bbbaab0cd,6989e6fd9546248bbbaab0cd.mp3,D Minor,122.0,7A,
6989e77c9546248bbbaab138,6989e77c9546248bbbaab138.mp3,D Major,122.0,10B,
6989e8429546248bbbaab1a3,6989e8429546248bbbaab1a3.mp3,A Minor,122.0,8A,
6989e92f9546248bbbaab245,6989e92f9546248bbbaab245.mp3,A Major,121.0,11B,
6989e9a49546248bbbaab29b,6989e9a49546248bbbaab29b.mp3,G Minor,122.0,6A,
6989eaeb9546248bbbaab37f,6989eaeb9546248bbbaab37f.mp3,D Minor,122.0,7A,
6989ec0d9546248bbbaab4a6,6989ec0d9546248bbbaab4a6.mp3,C# Minor,122.0,12A,
6989ec939546248bbbaab4fa,6989ec939546248bbbaab4fa.mp3,E Major,124.0,12B,
6989eddf9546248bbbaab5d1,6989eddf9546248bbbaab5d1.mp3,F Major,123.0,7B,
6989ee979546248bbbaab642,6989ee979546248bbbaab642.mp3,A# Minor,120.0,3A,
6989ef199546248bbbaab69b,6989ef199546248bbbaab69b.mp3,E Minor,122.0,9A,
6989f0059546248bbbaab762,6989f0059546248bbbaab762.mp3,F# Minor,123.0,11A,
6989f0959546248bbbaab7b3,6989f0959546248bbbaab7b3.mp3,A Minor,115.0,8A,
6989f0eb9546248bbbaab814,6989f0eb9546248bbbaab814.mp3,A Minor,124.0,8A,
6989f23d9546248bbbaab906,6989f23d9546248bbbaab906.mp3,C Major,123.0,8B,
6989f2b29546248bbbaab95d,6989f2b29546248bbbaab95d.mp3,D Major,122.0,10B,
6989f7079546248bbbaabcc3,6989f7079546248bbbaabcc3.mp3,E Major,123.0,12B,
6989f78c9546248bbbaabd13,6989f78c9546248bbbaabd13.mp3,C Minor,122.0,5A,
6989f7f79546248bbbaabd65,6989f7f79546248bbbaabd65.mp3,D Major,121.0,10B,
6989f9639546248bbbaabe8b,6989f9639546248bbbaabe8b.mp3,C# Minor,122.0,12A,
6989f9ed9546248bbbaabede,6989f9ed9546248bbbaabede.mp3,F Minor,124.0,4A,
6989fa3e9546248bbbaabf3a,6989fa3e9546248bbbaabf3a.mp3,F# Major,121.0,2B,
6989fab89546248bbbaabf99,6989fab89546248bbbaabf99.mp3,B Minor,121.0,10A,
6989fb169546248bbbaabfd9,6989fb169546248bbbaabfd9.mp3,F# Minor,121.0,11A,
6989fcb89546248bbbaac108,6989fcb89546248bbbaac108.mp3,F# Major,123.0,2B,
6989fdc59546248bbbaac1c8,6989fdc59546248bbbaac1c8.mp3,F Minor,93.0,4A,
6989fe449546248bbbaac214,6989fe449546248bbbaac214.mp3,F Major,120.0,7B,
698a002e9546248bbbaac33a,698a002e9546248bbbaac33a.mp3,A Major,122.0,11B,
698a014b9546248bbbaac3ff,698a014b9546248bbbaac3ff.mp3,F Minor,122.0,4A,
698a01b19546248bbbaac43f,698a01b19546248bbbaac43f.mp3,A Minor,123.0,8A,
698a02139546248bbbaac496,698a02139546248bbbaac496.mp3,A Major,124.0,11B,
698a036e9546248bbbaac593,698a036e9546248bbbaac593.mp3,D# Minor,122.0,2A,
698a03d59546248bbbaac5eb,698a03d59546248bbbaac5eb.mp3,E Minor,122.0,9A,
698a04aa9546248bbbaac678,698a04aa9546248bbbaac678.mp3,D# Minor,125.0,2A,
698a05219546248bbbaac6cb,698a05219546248bbbaac6cb.mp3,F# Major,120.0,2B,
698a05899546248bbbaac71b,698a05899546248bbbaac71b.mp3,F Minor,123.0,4A,
698a06d19546248bbbaac7e4,698a06d19546248bbbaac7e4.mp3,B Major,120.0,1B,
698a07909546248bbbaac84b,698a07909546248bbbaac84b.mp3,F Minor,123.0,4A,
698a08409546248bbbaac8c7,698a08409546248bbbaac8c7.mp3,E Minor,120.0,9A,
698a17489546248bbbaad249,698a17489546248bbbaad249.mp3,A# Major,112.0,6B,
698a17a09546248bbbaad27f,698a17a09546248bbbaad27f.mp3,D# Minor,113.0,2A,
698a180c9546248bbbaad2db,698a180c9546248bbbaad2db.mp3,C# Minor,106.0,12A,
698a18619546248bbbaad333,698a18619546248bbbaad333.mp3,F# Major,101.0,2B,
698a19629546248bbbaad3e6,698a19629546248bbbaad3e6.mp3,G Minor,106.0,6A,
698a19ac9546248bbbaad423,698a19ac9546248bbbaad423.mp3,B Minor,90.0,10A,
698a1ad39546248bbbaad4e6,698a1ad39546248bbbaad4e6.mp3,G Minor,118.0,6A,
698a1b189546248bbbaad529,698a1b189546248bbbaad529.mp3,D Major,115.0,10B,
698a1c0a9546248bbbaad5d9,698a1c0a9546248bbbaad5d9.mp3,G Minor,100.0,6A,
698a1c769546248bbbaad62b,698a1c769546248bbbaad62b.mp3,E Major,102.0,12B,
698a1d099546248bbbaad6a5,698a1d099546248bbbaad6a5.mp3,A Major,104.0,11B,
698a1d709546248bbbaad6fc,698a1d709546248bbbaad6fc.mp3,A Major,105.0,11B,
698a1e929546248bbbaad7f4,698a1e929546248bbbaad7f4.mp3,D Major,108.0,10B,
698a1fde9546248bbbaad8b5,698a1fde9546248bbbaad8b5.mp3,C# Major,111.0,3B,
698a1ff49546248bbbaad8e6,698a1ff49546248bbbaad8e6.mp3,F# Major,123.0,2B,
698a20889546248bbbaad94e,698a20889546248bbbaad94e.mp3,F Major,124.0,7B,
698a20e99546248bbbaad9c3,698a20e99546248bbbaad9c3.mp3,F Minor,120.0,4A,
698a21529546248bbbaada48,698a21529546248bbbaada48.mp3,G Major,124.0,9B,
698a24359546248bbbaadcb7,698a24359546248bbbaadcb7.mp3,C# Minor,95.0,12A,
698a2c1f9546248bbbaae2b2,698a2c1f9546248bbbaae2b2.mp3,E Major,124.0,12B,
698a2c739546248bbbaae307,698a2c739546248bbbaae307.mp3,A Major,123.0,11B,
698a2e1f9546248bbbaae42a,698a2e1f9546248bbbaae42a.mp3,A Minor,124.0,8A,
698a2e6c9546248bbbaae465,698a2e6c9546248bbbaae465.mp3,A# Major,119.0,6B,
698a2ebc9546248bbbaae4c4,698a2ebc9546248bbbaae4c4.mp3,A Major,124.0,11B,
698a2f029546248bbbaae4f8,698a2f029546248bbbaae4f8.mp3,C# Minor,124.0,12A,
698a2f599546248bbbaae52b,698a2f599546248bbbaae52b.mp3,D Minor,127.0,7A,
698a32109546248bbbaae8c8,698a32109546248bbbaae8c8.mp3,E Major,121.0,12B,
698a32e69546248bbbaae939,698a32e69546248bbbaae939.mp3,A Minor,122.0,8A,
698a33e79546248bbbaaea10,698a33e79546248bbbaaea10.mp3,A Major,122.0,11B,
698a34669546248bbbaaea65,698a34669546248bbbaaea65.mp3,A Major,120.0,11B,
698a34d49546248bbbaaeab6,698a34d49546248bbbaaeab6.mp3,D# Major,122.0,5B,
698a35be9546248bbbaaeb28,698a35be9546248bbbaaeb28.mp3,E Major,120.0,12B,
698a36639546248bbbaaeba1,698a36639546248bbbaaeba1.mp3,D Minor,122.0,7A,
698a3f279546248bbbaaf1bc,698a3f279546248bbbaaf1bc.mp3,C Minor,122.0,5A,
698a3fa59546248bbbaaf212,698a3fa59546248bbbaaf212.mp3,C# Major,123.0,3B,
698a401c9546248bbbaaf26b,698a401c9546248bbbaaf26b.mp3,F# Major,121.0,2B,
698a40939546248bbbaaf2bf,698a40939546248bbbaaf2bf.mp3,C Major,110.0,8B,
698a40e39546248bbbaaf31d,698a40e39546248bbbaaf31d.mp3,C# Minor,122.0,12A,
698a412d9546248bbbaaf35d,698a412d9546248bbbaaf35d.mp3,A Major,123.0,11B,
698a41b39546248bbbaaf3b0,698a41b39546248bbbaaf3b0.mp3,C Minor,125.0,5A,
698a47629546248bbbaaf76a,698a47629546248bbbaaf76a.mp3,A Minor,122.0,8A,
698a47ee9546248bbbaaf7df,698a47ee9546248bbbaaf7df.mp3,G Minor,123.0,6A,
698a48569546248bbbaaf814,698a48569546248bbbaaf814.mp3,B Minor,123.0,10A,
698a48b49546248bbbaaf86c,698a48b49546248bbbaaf86c.mp3,E Major,122.0,12B,
698a4c609546248bbbaafc10,698a4c609546248bbbaafc10.mp3,G Major,122.0,9B,
698a4cc09546248bbbaafc3f,698a4cc09546248bbbaafc3f.mp3,D Major,123.0,10B,
698a4e149546248bbbaafd18,698a4e149546248bbbaafd18.mp3,G Minor,126.0,6A,
698a4ffc9546248bbbaafe48,698a4ffc9546248bbbaafe48.mp3,G Minor,127.0,6A,
698b557f9546248bbbab1c9c,698b557f9546248bbbab1c9c.mp3,C Minor,124.0,5A,
698b55ef9546248bbbab1cff,698b55ef9546248bbbab1cff.mp3,F Minor,126.0,4A,
698b57aa9546248bbbab1e2a,698b57aa9546248bbbab1e2a.mp3,D Minor,122.0,7A,
698b58869546248bbbab1eec,698b58869546248bbbab1eec.mp3,D Minor,123.0,7A,
698b598d9546248bbbab1f97,698b598d9546248bbbab1f97.mp3,C Major,123.0,8B,
698b5a889546248bbbab2023,698b5a889546248bbbab2023.mp3,F# Major,128.0,2B,
698b6da6131375344c31a330,698b6da6131375344c31a330.mp3,A Major,127.0,11B,
698b6e0750b0901b07a1cf86,698b6e0750b0901b07a1cf86.mp3,D Major,132.0,10B,
698b6f8550b0901b07a1d10b,698b6f8550b0901b07a1d10b.mp3,G Major,125.0,9B,
698b6fdd50b0901b07a1d155,698b6fdd50b0901b07a1d155.mp3,D# Major,124.0,5B,
698b702f50b0901b07a1d1dc,698b702f50b0901b07a1d1dc.mp3,A Minor,126.0,8A,
698b708f50b0901b07a1d21f,698b708f50b0901b07a1d21f.mp3,C Minor,125.0,5A,
698b770b50b0901b07a1d704,698b770b50b0901b07a1d704.mp3,D Major,126.0,10B,
698b78a050b0901b07a1d7f0,698b78a050b0901b07a1d7f0.mp3,E Minor,124.0,9A,
698b7ccc50b0901b07a1d944,698b7ccc50b0901b07a1d944.mp3,C# Major,123.0,3B,
698b7d2850b0901b07a1d986,698b7d2850b0901b07a1d986.mp3,F Major,122.0,7B,
698b7db050b0901b07a1da09,698b7db050b0901b07a1da09.mp3,E Minor,124.0,9A,
698b7e7350b0901b07a1da9a,698b7e7350b0901b07a1da9a.mp3,F Minor,124.0,4A,
698b803a50b0901b07a1dbef,698b803a50b0901b07a1dbef.mp3,B Major,120.0,1B,
698b80ab50b0901b07a1dc4e,698b80ab50b0901b07a1dc4e.mp3,G Major,123.0,9B,
698b81f750b0901b07a1dd26,698b81f750b0901b07a1dd26.mp3,G Minor,123.0,6A,
698b825850b0901b07a1dd62,698b825850b0901b07a1dd62.mp3,D Minor,124.0,7A,
698b869250b0901b07a1dfe8,698b869250b0901b07a1dfe8.mp3,C# Major,127.0,3B,
698b876b50b0901b07a1e096,698b876b50b0901b07a1e096.mp3,A# Major,125.0,6B,
698b907650b0901b07a1e642,698b907650b0901b07a1e642.mp3,D# Minor,126.0,2A,
698b911550b0901b07a1e6b5,698b911550b0901b07a1e6b5.mp3,C Major,125.0,8B,
698b917050b0901b07a1e708,698b917050b0901b07a1e708.mp3,E Major,128.0,12B,
698b92f150b0901b07a1e804,698b92f150b0901b07a1e804.mp3,B Major,123.0,1B,
698b933f50b0901b07a1e860,698b933f50b0901b07a1e860.mp3,A# Major,125.0,6B,
698b980450b0901b07a1eb7f,698b980450b0901b07a1eb7f.mp3,G# Major,121.0,4B,
698b985950b0901b07a1ebb5,698b985950b0901b07a1ebb5.mp3,D# Minor,120.0,2A,
698b996550b0901b07a1ec54,698b996550b0901b07a1ec54.mp3,F# Minor,122.0,11A,
698b9a5150b0901b07a1ecf9,698b9a5150b0901b07a1ecf9.mp3,B Minor,122.0,10A,
698b9abe50b0901b07a1ed6d,698b9abe50b0901b07a1ed6d.mp3,C Minor,120.0,5A,
698b9b0650b0901b07a1edb8,698b9b0650b0901b07a1edb8.mp3,A# Major,120.0,6B,
698b9ce850b0901b07a1ef49,698b9ce850b0901b07a1ef49.mp3,F# Minor,125.0,11A,
698b9d4b50b0901b07a1ef9c,698b9d4b50b0901b07a1ef9c.mp3,G Major,122.0,9B,
698ba3a450b0901b07a1f445,698ba3a450b0901b07a1f445.mp3,A# Minor,120.0,3A,
698ba47150b0901b07a1f4f7,698ba47150b0901b07a1f4f7.mp3,G# Major,126.0,4B,
698ba51250b0901b07a1f577,698ba51250b0901b07a1f577.mp3,F# Minor,120.0,11A,
698ba55850b0901b07a1f5af,698ba55850b0901b07a1f5af.mp3,E Major,121.0,12B,
698ba73950b0901b07a1f6d4,698ba73950b0901b07a1f6d4.mp3,F Major,124.0,7B,
698ba86350b0901b07a1f7d8,698ba86350b0901b07a1f7d8.mp3,C# Major,122.0,3B,
698ba8fd50b0901b07a1f85d,698ba8fd50b0901b07a1f85d.mp3,C Major,124.0,8B,
698ba95b50b0901b07a1f8c7,698ba95b50b0901b07a1f8c7.mp3,E Major,122.0,12B,
698c74dd50b0901b07a20bad,698c74dd50b0901b07a20bad.mp3,G Minor,124.0,6A,
698c75b050b0901b07a20c2e,698c75b050b0901b07a20c2e.mp3,C Major,125.0,8B,
698c764e50b0901b07a20cae,698c764e50b0901b07a20cae.mp3,F Major,120.0,7B,
698c76ba50b0901b07a20d01,698c76ba50b0901b07a20d01.mp3,G Major,122.0,9B,
698c77cb50b0901b07a20dc2,698c77cb50b0901b07a20dc2.mp3,F Minor,120.0,4A,
698c782150b0901b07a20e18,698c782150b0901b07a20e18.mp3,F Major,123.0,7B,
698c78cd50b0901b07a20e72,698c78cd50b0901b07a20e72.mp3,G Minor,122.0,6A,
698c7a8750b0901b07a20fa4,698c7a8750b0901b07a20fa4.mp3,B Minor,122.0,10A,
698c7afc50b0901b07a20ff7,698c7afc50b0901b07a20ff7.mp3,D# Major,121.0,5B,
698c7b7050b0901b07a21041,698c7b7050b0901b07a21041.mp3,C Major,122.0,8B,
698c7ca350b0901b07a210f7,698c7ca350b0901b07a210f7.mp3,E Major,121.0,12B,
698c814450b0901b07a213f7,698c814450b0901b07a213f7.mp3,F Minor,125.0,4A,
698c824050b0901b07a214c0,698c824050b0901b07a214c0.mp3,F Major,122.0,7B,
698c834050b0901b07a21546,698c834050b0901b07a21546.mp3,C Major,122.0,8B,
698c839950b0901b07a21581,698c839950b0901b07a21581.mp3,A Minor,130.0,8A,
698c847650b0901b07a21627,698c847650b0901b07a21627.mp3,D Minor,87.0,7A,
698c8cd550b0901b07a21a8b,698c8cd550b0901b07a21a8b.mp3,A Minor,122.0,8A,
698c8ea450b0901b07a21c06,698c8ea450b0901b07a21c06.mp3,G# Minor,124.0,1A,
698c8f2a50b0901b07a21c59,698c8f2a50b0901b07a21c59.mp3,D Major,122.0,10B,
698c8fc050b0901b07a21cb3,698c8fc050b0901b07a21cb3.mp3,A# Major,128.0,6B,
698c901550b0901b07a21d08,698c901550b0901b07a21d08.mp3,C Major,127.0,8B,
698c930b50b0901b07a21f09,698c930b50b0901b07a21f09.mp3,A Major,122.0,11B,
698c935c50b0901b07a21f59,698c935c50b0901b07a21f59.mp3,G Minor,124.0,6A,
698c940750b0901b07a21ff8,698c940750b0901b07a21ff8.mp3,C# Minor,120.0,12A,
698c945650b0901b07a2202d,698c945650b0901b07a2202d.mp3,F Major,124.0,7B,
698c969b50b0901b07a221a8,698c969b50b0901b07a221a8.mp3,B Major,128.0,1B,
698c98a650b0901b07a2230c,698c98a650b0901b07a2230c.mp3,F# Minor,120.0,11A,
698c994950b0901b07a223a4,698c994950b0901b07a223a4.mp3,F Minor,123.0,4A,
698c99b650b0901b07a22404,698c99b650b0901b07a22404.mp3,G# Minor,121.0,1A,
698c9a1350b0901b07a2244b,698c9a1350b0901b07a2244b.mp3,G Major,123.0,9B,
698c9a7550b0901b07a2249a,698c9a7550b0901b07a2249a.mp3,C Major,123.0,8B,
698c9c2e50b0901b07a225ec,698c9c2e50b0901b07a225ec.mp3,D# Major,121.0,5B,
698c9d4850b0901b07a226c8,698c9d4850b0901b07a226c8.mp3,E Minor,122.0,9A,
698c9e1a50b0901b07a22778,698c9e1a50b0901b07a22778.mp3,G Minor,124.0,6A,
698c9f1750b0901b07a2283f,698c9f1750b0901b07a2283f.mp3,F# Minor,123.0,11A,
698c9f5f50b0901b07a22870,698c9f5f50b0901b07a22870.mp3,F# Minor,124.0,11A,
698ca07a50b0901b07a22944,698ca07a50b0901b07a22944.mp3,G Major,123.0,9B,
698ca0d650b0901b07a2297d,698ca0d650b0901b07a2297d.mp3,B Minor,125.0,10A,
698ca14850b0901b07a229cf,698ca14850b0901b07a229cf.mp3,C Major,124.0,8B,
698ca1d150b0901b07a22a34,698ca1d150b0901b07a22a34.mp3,E Major,124.0,12B,
698ca23250b0901b07a22a85,698ca23250b0901b07a22a85.mp3,E Major,128.0,12B,
698ca30450b0901b07a22b15,698ca30450b0901b07a22b15.mp3,A Minor,124.0,8A,
698ca36d50b0901b07a22b65,698ca36d50b0901b07a22b65.mp3,E Major,125.0,12B,
698ca4bb50b0901b07a22c51,698ca4bb50b0901b07a22c51.mp3,C Minor,122.0,5A,
698cb1d750b0901b07a232e2,698cb1d750b0901b07a232e2.mp3,D# Minor,122.0,2A,
698cb2e450b0901b07a2336f,698cb2e450b0901b07a2336f.mp3,D# Major,125.0,5B,
698cb33e50b0901b07a233ce,698cb33e50b0901b07a233ce.mp3,D Major,126.0,10B,
698cb56e50b0901b07a23571,698cb56e50b0901b07a23571.mp3,G Major,124.0,9B,
698cb69450b0901b07a2368b,698cb69450b0901b07a2368b.mp3,F# Minor,125.0,11A,
698cb70450b0901b07a236e6,698cb70450b0901b07a236e6.mp3,F Minor,126.0,4A,
698cb79450b0901b07a23745,698cb79450b0901b07a23745.mp3,C Major,122.0,8B,
698cb8ae50b0901b07a23852,698cb8ae50b0901b07a23852.mp3,G Major,123.0,9B,
698cb90d50b0901b07a238b1,698cb90d50b0901b07a238b1.mp3,C# Major,122.0,3B,
698cb99f50b0901b07a23908,698cb99f50b0901b07a23908.mp3,E Major,124.0,12B,
698ccb8650b0901b07a249f5,698ccb8650b0901b07a249f5.mp3,A# Major,121.0,6B,
698ccc2a50b0901b07a24a71,698ccc2a50b0901b07a24a71.mp3,C# Major,126.0,3B,
698ccd6450b0901b07a24b2d,698ccd6450b0901b07a24b2d.mp3,A# Minor,128.0,3A,
698ccfc750b0901b07a24cd8,698ccfc750b0901b07a24cd8.mp3,D Minor,120.0,7A,
698cd02250b0901b07a24d28,698cd02250b0901b07a24d28.mp3,C Major,122.0,8B,
698cd1a650b0901b07a24e3c,698cd1a650b0901b07a24e3c.mp3,F Minor,125.0,4A,
698cd2ac50b0901b07a24efd,698cd2ac50b0901b07a24efd.mp3,A Major,128.0,11B,
698cd39250b0901b07a24fb9,698cd39250b0901b07a24fb9.mp3,A Major,123.0,11B,
698cd40150b0901b07a25008,698cd40150b0901b07a25008.mp3,D Major,127.0,10B,
698dd85350b0901b07a259ef,698dd85350b0901b07a259ef.mp3,C Minor,127.0,5A,
698dd8ca50b0901b07a25a46,698dd8ca50b0901b07a25a46.mp3,F Major,128.0,7B,
698dd93b50b0901b07a25a99,698dd93b50b0901b07a25a99.mp3,G# Minor,129.0,1A,
698df92350b0901b07a269cf,698df92350b0901b07a269cf.mp3,G Minor,126.0,6A,
698df9ee50b0901b07a26a3a,698df9ee50b0901b07a26a3a.mp3,C# Major,130.0,3B,
698dfadf50b0901b07a26aea,698dfadf50b0901b07a26aea.mp3,C Major,128.0,8B,
698dfc6c50b0901b07a26c05,698dfc6c50b0901b07a26c05.mp3,G Major,126.0,9B,
698dfd4350b0901b07a26c85,698dfd4350b0901b07a26c85.mp3,D Major,126.0,10B,
698dfee450b0901b07a26de0,698dfee450b0901b07a26de0.mp3,F# Major,128.0,2B,
698dff3850b0901b07a26e33,698dff3850b0901b07a26e33.mp3,G Minor,126.0,6A,
698dffb350b0901b07a26e86,698dffb350b0901b07a26e86.mp3,B Minor,128.0,10A,
698e06f050b0901b07a27269,698e06f050b0901b07a27269.mp3,C Minor,132.0,5A,
698e096a50b0901b07a273b3,698e096a50b0901b07a273b3.mp3,F Minor,129.0,4A,
698e0ad050b0901b07a27499,698e0ad050b0901b07a27499.mp3,E Major,127.0,12B,
698e137350b0901b07a27b39,698e137350b0901b07a27b39.mp3,C Major,124.0,8B,
698e142550b0901b07a27bad,698e142550b0901b07a27bad.mp3,F# Major,128.0,2B,
698e157150b0901b07a27cfa,698e157150b0901b07a27cfa.mp3,F Major,128.0,7B,
698e183450b0901b07a27eb4,698e183450b0901b07a27eb4.mp3,C# Minor,124.0,12A,
698e19f850b0901b07a2804d,698e19f850b0901b07a2804d.mp3,B Minor,128.0,10A,
69907be550b0901b07a2abb9,69907be550b0901b07a2abb9.mp3,A# Minor,131.0,3A,
69907eab50b0901b07a2adac,69907eab50b0901b07a2adac.mp3,C Minor,130.0,5A,
69907f0750b0901b07a2ade4,69907f0750b0901b07a2ade4.mp3,C# Minor,127.0,12A,
69907f5d50b0901b07a2ae45,69907f5d50b0901b07a2ae45.mp3,C# Minor,127.0,12A,
69907ff850b0901b07a2ae99,69907ff850b0901b07a2ae99.mp3,C# Major,127.0,3B,
699082a650b0901b07a2b055,699082a650b0901b07a2b055.mp3,G Minor,130.0,6A,
699083e250b0901b07a2b147,699083e250b0901b07a2b147.mp3,G# Minor,129.0,1A,
699084b650b0901b07a2b1b8,699084b650b0901b07a2b1b8.mp3,B Minor,128.0,10A,
6990851250b0901b07a2b206,6990851250b0901b07a2b206.mp3,A# Minor,128.0,3A,
699085c350b0901b07a2b299,699085c350b0901b07a2b299.mp3,C Minor,128.0,5A,
6990871f50b0901b07a2b3a7,6990871f50b0901b07a2b3a7.mp3,G# Major,128.0,4B,
6990883750b0901b07a2b44d,6990883750b0901b07a2b44d.mp3,D Minor,128.0,7A,
699088b950b0901b07a2b4b8,699088b950b0901b07a2b4b8.mp3,C Major,127.0,8B,
6990891e50b0901b07a2b4ef,6990891e50b0901b07a2b4ef.mp3,G Major,128.0,9B,
